,id,reviews.text,reviews.rating,reviews.text_esp
646,AVphgVaX1cnluZ0-DR74,The other kids got the kids fire but this is comparable.,4.0,"Los otros niños hicieron que los niños se dispararan, pero esto es comparable."
647,AVpfl8cLLJeJML43AE3S,The Echo is really cool. We use it to control the lights and listen to music all the time.,4.0,El eco es realmente genial. Lo usamos para controlar las luces y escuchar música todo el tiempo.
648,AVphgVaX1cnluZ0-DR74,"I like how easy it is to do what i need on this tablet, like downloading apps,playing games, streaming on netflix and taking pictures.",4.0,"Me gusta lo fácil que es hacer lo que necesito en esta tableta, como descargar aplicaciones, jugar, transmitir en Netflix y tomar fotografías."
649,AV1YnRtnglJLPUi8IJmV,With 5 kindles currently in the home this was a nice edition for my mother for reading her books. I compared this directly next to the basic kindle and the clarity of the font made it well worth the price difference.,4.0,"Con 5 kindles actualmente en el hogar, esta fue una buena edición para mi madre para leer sus libros. Comparé esto directamente al lado del kindle básico y la claridad de la fuente hizo que valiera la pena la diferencia de precio."
650,AVpfl8cLLJeJML43AE3S,"I like the Echo a lot. Mostly because of voice automation with Alexa. I've had my Echo Dot (from Best Buy too) since last November (about eight or nine months) and I like it for my bedroom, but the added speaker on the larger Echo device is much better for listening to news or music. If you turn on the ""start of request"" sound though, it's not as loud as the one on the Echo Dot, which is both good and bad. Either way, I like this device, and I'm glad I got it for only $100 with the added protection plan.",4.0,"Me gusta mucho el eco. Principalmente debido a la automatización de voz con Alexa. Tengo mi Echo Dot (también de Best Buy) desde noviembre pasado (alrededor de ocho o nueve meses) y me gusta para mi dormitorio, pero el altavoz agregado en el dispositivo Echo más grande es mucho mejor para escuchar noticias o música. Sin embargo, si activa el sonido de ""inicio de solicitud"", no es tan fuerte como el del Echo Dot, que es bueno y malo. De cualquier manera, me gusta este dispositivo y me alegro de haberlo comprado por solo $100 con el plan de protección adicional."
651,AV1YE_muvKc47QAVgpwE,Works great once you get the hang of it. Overall happy with it,4.0,Funciona muy bien una vez que le coges el truco. En general feliz con eso
652,AV1YE_muvKc47QAVgpwE,It is nice not to have to pay for tv and have so many more choices.,4.0,Es agradable no tener que pagar por la televisión y tener muchas más opciones.
653,AV1YnRtnglJLPUi8IJmV,Easy to use. Easy to read in any light. The battery last a long time.,4.0,Fácil de usar. Fácil de leer con cualquier luz. La batería dura mucho tiempo.
654,AVqkIhwDv8e3D1O-lebb,Easy to use. Good size. Great eReader. Not so expensive that I worry about my kids using it.,4.0,Fácil de usar. Buen tamaño. Gran lector electrónico. No es tan caro como para preocuparme de que mis hijos lo usen.
655,AVpfl8cLLJeJML43AE3S,Our technology and innovation are great and this device is a great tool to make life easier.,4.0,Nuestra tecnología e innovación son geniales y este dispositivo es una gran herramienta para hacer la vida más fácil.
656,AVpjEN4jLJeJML43rpUe,It works nice. Still seems like ancient techonology compared to any apple product,4.0,funciona bien Todavía parece tecnología antigua en comparación con cualquier producto de Apple
657,AV1YE_muvKc47QAVgpwE,Setup was much simpler than originally planned and easy to install on non-smart tv,4.0,La configuración fue mucho más simple de lo planeado originalmente y fácil de instalar en televisores no inteligentes
658,AVphgVaX1cnluZ0-DR74,Great value for what I needed. Just using it to receive email ordersfrom Grub Hub for my restaurant,4.0,Gran valor para lo que necesitaba. Solo lo uso para recibir pedidos por correo electrónico de Grub Hub para mi restaurante
659,AVpfl8cLLJeJML43AE3S,"Saw quite a few youtube videos on this product and thought it would be fun to have. We have it downstairs in a split level house and keep it downstairs. We should probably buy another one to keep upstairs! Works great. Voice recognition is superb. We use it to check traffic, play Pandora stations and answer various questions. Don't have any home automation stuff yet, but that may be next!",4.0,"Vi bastantes videos de YouTube sobre este producto y pensé que sería divertido tenerlo. Lo tenemos abajo en una casa de dos niveles y lo mantenemos abajo. ¡Probablemente deberíamos comprar otro para mantenerlo arriba! Funciona genial. El reconocimiento de voz es excelente. Lo usamos para verificar el tráfico, reproducir estaciones de Pandora y responder varias preguntas. Todavía no tengo nada de automatización del hogar, ¡pero eso puede ser lo próximo!"
660,AVphgVaX1cnluZ0-DR74,It's a good tablet for a good price I also love the free trial of amazon prime,4.0,Es una buena tableta por un buen precio. También me encanta la versión de prueba gratuita de amazon prime.
661,AV1YE_muvKc47QAVgpwE,Amazon Fire TV is a great system you able to watch videos on Netflix. Play video games also be able to do a lot of streaming very excellent system I will recommend this for other people to buy if they're wanting to gain more an lot of streaming.,4.0,Amazon Fire TV es un gran sistema que puede ver videos en Netflix. Jugar videojuegos también puede hacer una gran cantidad de transmisión. Muy excelente sistema. Recomendaré esto para que otras personas lo compren si quieren obtener más transmisión.
662,AVqVGWLKnnc1JgDc3jF1,I love it it comes with a 12 month kids subscription,4.0,"Me encanta, viene con una suscripción de 12 meses para niños."
663,AVphgVaX1cnluZ0-DR74,Good little tablet. But I don't like that there is not a big choice of apps.,4.0,Buena tableta pequeña. Pero no me gusta que no haya una gran variedad de aplicaciones.
664,AVphgVaX1cnluZ0-DR74,My grand-daughter was able to immediately understand how to use this tablet. The operating buttons ( on and volumn) are easy to use. Great tablet,4.0,Mi nieta pudo entender de inmediato cómo usar esta tableta. Los botones de operación (encendido y volumen) son fáciles de usar. gran tableta
665,AV1YnRtnglJLPUi8IJmV,It's a bit pricey but that is not Best Buy's fault since Amazon controls that. It's convenient for traveling (especially at night since it has the built-in light feature) and it's very small and light to carry around.,4.0,"Es un poco caro, pero eso no es culpa de Best Buy ya que Amazon controla eso. Es conveniente para viajar (especialmente de noche ya que tiene la función de luz incorporada) y es muy pequeño y liviano para transportar."
666,AVphgVaX1cnluZ0-DR74,This is a good tablet for a great price. Good starter tablet.,4.0,Esta es una buena tableta a un precio excelente. Buena tableta de inicio.
667,AVpfpK8KLJeJML43BCuD,"Alexa {speaking from the Amazon Tap) is great to have around ! Current news, personal planning details as well as details that might have been forgotten are all available from Alexa..... The Tap sits next to my bed on the nite stand where I can easily call up ijnfo from my bed or as I walk by during the day or nite. Especially useful for a review of my calendar so I can review my upcoming days plans. Try Alexa in a store and my guess is you will want her at your house!",4.0,"¡Es genial tener a Alexa (hablando desde Amazon Tap)! Las noticias actuales, los detalles de planificación personal y los detalles que podrían haberse olvidado están disponibles en Alexa... The Tap se encuentra al lado de mi cama en el puesto nocturno donde puedo llamar fácilmente a ijnfo desde mi cama o mientras camino. por durante el día o la noche. Especialmente útil para una revisión de mi calendario para poder revisar mis planes para los próximos días. ¡Prueba a Alexa en una tienda y supongo que la querrás en tu casa!"
668,AVqVGWLKnnc1JgDc3jF1,"We bought this for our 7 year old and at first we had some issues loading things, but things seem to be working great now. He loves it and he can play games and load apps. Just what we wanted it for.",4.0,"Compramos esto para nuestro hijo de 7 años y al principio tuvimos algunos problemas para cargar las cosas, pero ahora parece que funciona muy bien. Le encanta y puede jugar y cargar aplicaciones. Justo para lo que lo queríamos."
669,AVpfl8cLLJeJML43AE3S,The sound is not good but it was easy to set up. Alexa itself his limited capabilities.,4.0,"El sonido no es bueno, pero fue fácil de configurar. Alexa en sí sus capacidades limitadas."
670,AVpfpK8KLJeJML43BCuD,sound is greatdifficult to connect with hotel wifi'sseems durable,4.0,el sonido es excelentedifícil de conectar con wifi del hotelparece duradero
671,AVpfl8cLLJeJML43AE3S,So far it works well. I don't use it to control any lights or smart devices as I am in a temporary residence. But it responds well and is clear. It some time comes on by itself.,4.0,Hasta ahora funciona bien. No lo uso para controlar luces o dispositivos inteligentes ya que estoy en una residencia temporal. Pero responde bien y es claro. En algún momento se enciende solo.
672,AV1YE_muvKc47QAVgpwE,Plugged it directly into my router for a faster connection and it works great,4.0,Lo conecté directamente a mi enrutador para una conexión más rápida y funciona muy bien
673,AVphPmHuilAPnD_x3E5h,Bought this for easier reading and it meets my expectations. Great display fidelity.,4.0,Compré esto para facilitar la lectura y cumple con mis expectativas. Gran fidelidad de visualización.
674,AVphgVaX1cnluZ0-DR74,This was a gift therefore I cannot have a very good review of the item.,4.0,"Este fue un regalo, por lo tanto, no puedo tener una muy buena revisión del artículo."
675,AVphgVaX1cnluZ0-DR74,"I paid $35 for this unit right before Christmas. I have had an iPad mini2 for 3 years and this is not as user friendly, but for $35 now when traveling I have a 2nd streaming device. Perfect for kids/streaming.",4.0,"Pagué $35 por esta unidad justo antes de Navidad. He tenido un iPad mini2 durante 3 años y no es tan fácil de usar, pero por $35 ahora, cuando viajo, tengo un segundo dispositivo de transmisión. Perfecto para niños/streaming."
676,AVphgVaX1cnluZ0-DR74,This tablet is great for the young kids gift ideas.,4.0,Esta tableta es ideal para las ideas de regalos de los niños pequeños.
677,AVqVGWLKnnc1JgDc3jF1,My 5 year old loves her Kids Fire Edition Kindle! Very easy for her to use.,4.0,¡A mi hijo de 5 años le encanta su Kindle Kids Fire Edition! Muy fácil de usar para ella.
678,AVqkIhwDv8e3D1O-lebb,Only a few quirks when it comes to this Kindle. Better quality sound and display.,4.0,Solo algunas peculiaridades cuando se trata de este Kindle. Mejor calidad de sonido y visualización.
679,AVqVGWLKnnc1JgDc3jF1,"Bought for 4yr old, so older kids would stop saying don't touch that. Comes with durable child case. Large enough to see and hold, but small enough to carry. Easy to use and can download favorite stuff.",4.0,"Comprado para niños de 4 años, para que los niños mayores dejen de decir que no toques eso. Viene con estuche duradero para niños. Lo suficientemente grande para ver y sostener, pero lo suficientemente pequeño para llevar. Fácil de usar y puede descargar cosas favoritas."
680,AV1YE_muvKc47QAVgpwE,"Great product, a much better alternative to the fire stick (which is slightly cheaper). Streams better, less buffer periods, and compatible with all programs I have used on it. Great purchase.",4.0,"Gran producto, una alternativa mucho mejor al palo de fuego (que es un poco más barato). Transmite mejor, menos períodos de búfer y es compatible con todos los programas que he usado en él. Gran compra."
681,AVphgVaX1cnluZ0-DR74,I am very pleased that I was able to purchase this as a gift for my daughter,4.0,Estoy muy contento de haber podido comprar esto como regalo para mi hija.
682,AV1YE_muvKc47QAVgpwE,it works. does what its supposed to. looks good beside my black tv. and really good on my white mantle.,4.0,funciona. hace lo que se supone que debe hacer. se ve bien al lado de mi televisor negro. y realmente bueno en mi manto blanco.
683,AVphgVaX1cnluZ0-DR74,Its a good product at a good price. I got it for my 8 year old and it serves the purpose.,4.0,Es un buen producto a buen precio. Lo compré para mi hijo de 8 años y cumple su propósito.
684,AVpfl8cLLJeJML43AE3S,"Good for playing music, asking weather, details about famous people.",4.0,"Bueno para reproducir música, preguntar sobre el clima, detalles sobre personas famosas."
685,AVphgVaX1cnluZ0-DR74,Great tablet for the price. Much better than the cheaper brands.,4.0,Gran tableta por el precio. Mucho mejor que las marcas más baratas.
686,AV1YE_muvKc47QAVgpwE,"I had bought a 4K TV and wanted to view some 4k content so got this. I found some 4K demos on Youtube and I was amazed at how good the picture quality was. In addition to watching Prime videos, I also watch SlingTV which seemed to work fine during the little time I used it. Setup was simple and it was up and running in no time.",4.0,"Compré un televisor 4K y quería ver algo de contenido 4k, así que obtuve esto. Encontré algunas demostraciones de 4K en Youtube y me sorprendió lo buena que era la calidad de imagen. Además de ver videos de Prime, también veo SlingTV, que pareció funcionar bien durante el poco tiempo que lo usé. La configuración fue simple y estuvo en funcionamiento en muy poco tiempo."
687,AVphgVaX1cnluZ0-DR74,Bought as a gift for my kids. Great device. Kids love it.,4.0,Comprado como regalo para mis hijos. Gran dispositivo. A los niños les encanta.
688,AVpfl8cLLJeJML43AE3S,This is a good speaker and it does what it claims to do. I would recommend it,4.0,Este es un buen orador y hace lo que dice hacer. Yo lo recomendaría
689,AVpfl8cLLJeJML43AE3S,"Great price, bought it to work with home automation products but haven't purchased those yet, that's next. Couldn't pass up the price and had points as well. We bought one with multiple accessories for our son last Christmas and he likes using the automation products. Generally similar to asking Siri things in an iPhone question wise. I like being able to add things to a shopping list and view then on my phone at the store. Still get several 'I don't know's' so only 4 stars so far. Probably a learning curve on our part too. Also good for cooking and converting measurements quickly. Like being able to control music and volume from my phone also. Glad we got it, looking forward to adding the home automation products.",4.0,"Excelente precio, lo compré para trabajar con productos de automatización del hogar pero aún no los he comprado, eso es lo siguiente. No podía dejar pasar el precio y también tenía puntos. Compramos uno con múltiples accesorios para nuestro hijo la Navidad pasada y le gusta usar los productos de automatización. Generalmente similar a preguntarle cosas a Siri en un iPhone. Me gusta poder agregar cosas a una lista de compras y verlas en mi teléfono en la tienda. Todavía tengo varios 'No sé', así que solo 4 estrellas hasta ahora. Probablemente una curva de aprendizaje de nuestra parte también. También es bueno para cocinar y convertir medidas rápidamente. Como poder controlar la música y el volumen desde mi teléfono también. Me alegro de haberlo recibido, esperamos agregar los productos de automatización del hogar."
690,AV1YE_muvKc47QAVgpwE,"Was using the fire stick, but they get hot and loose performance. The Fire Tv is faster and so far has had no problems what so ever. It's a little pricey, but you can watch all your internet shows with out interruptions. This unit came with voice commands.",4.0,"Estaba usando el palo de fuego, pero se calientan y pierden rendimiento. El Fire Tv es más rápido y hasta ahora no ha tenido ningún problema. Es un poco caro, pero puedes ver todos tus programas de Internet sin interrupciones. Esta unidad vino con comandos de voz."
691,AVphgVaX1cnluZ0-DR74,Bought this for my son for Christmas. He broke his tablet last year. Hopefully this one will last longer.,4.0,Compré esto para mi hijo para Navidad. Rompió su tablet el año pasado. Esperemos que este dure más.
692,AV1YnRtnglJLPUi8IJmV,Preferred my old style and size because the new style did not fit withyour old case that was new,4.0,Prefería mi antiguo estilo y tamaño porque el nuevo estilo no encajaba con su antiguo estuche que era nuevo
693,AVphgVaX1cnluZ0-DR74,"Works as any other kindle fire. Does have advertisements, but for $49, can't beat the price.",4.0,"Funciona como cualquier otro fuego kindle. Tiene anuncios, pero por $49, no puede superar el precio."
694,AVphgVaX1cnluZ0-DR74,At this price this is a fantastic product. Good for reading as well as watching movies whilst traveling.,4.0,A este precio es un producto fantástico. Bueno para leer y ver películas mientras viaja.
695,AVqVGWLKnnc1JgDc3jF1,We got this tablet for our toddler. The setup was going great. Installed all the apps from Amazon and transferred them to his account. Then we went to load Netflix for him. To say it's been frustrating with the Netflix app is an understatement. We had to completely reset the tablet to factory settings twice. Netflix does not work well with this tablet. It either takes too long to load and times out or will not load at all. It takes several attempts to get Netflix to load but then it works. That's the only complaint. Other then that it's great.,4.0,"Tenemos esta tableta para nuestro niño pequeño. La configuración iba muy bien. Instaló todas las aplicaciones de Amazon y las transfirió a su cuenta. Luego fuimos a cargarle Netflix. Decir que ha sido frustrante con la aplicación de Netflix es quedarse corto. Tuvimos que restablecer completamente la tableta a la configuración de fábrica dos veces. Netflix no funciona bien con esta tableta. O bien tarda demasiado en cargarse y se agota el tiempo de espera o no se carga en absoluto. Se necesitan varios intentos para que Netflix se cargue, pero luego funciona. Esa es la única queja. Aparte de eso, es genial."
696,AVphgVaX1cnluZ0-DR74,"I'm a computer geek so I excited when my Wife go me a tablet for Christmas. I enjoy playing games, reading books/magazines, and like the small compact size with power.",4.0,"Soy un geek de la computadora, así que me emocioné cuando mi esposa me regaló una tableta para Navidad. Me gusta jugar, leer libros/revistas y me gusta el tamaño pequeño y compacto con potencia."
697,AVphgVaX1cnluZ0-DR74,"Great tablet. Fast and easy to use. Got it as a black Friday sale thinking it was going to be a slow out of date tablet, but was surprised at how much I like it and use it. No lag, no bugs, has yet to freeze and great battery life.",4.0,"Gran tableta. Rápido y fácil de usar. Lo obtuve como una oferta del viernes negro pensando que iba a ser una tableta desactualizada lentamente, pero me sorprendió lo mucho que me gusta y lo uso. Sin retrasos, sin errores, aún tiene que congelarse y una gran duración de la batería."
698,AVphgVaX1cnluZ0-DR74,Generally it is good. Sometimes the touch screen does not respond well.,4.0,Generalmente es bueno. A veces la pantalla táctil no responde bien.
699,AV1YnRtnglJLPUi8IJmV,"Works well for me. I love the light, I think that is the best feature.",4.0,"Funciona bien para mí. Me encanta la luz, creo que es la mejor característica."
700,AVqkIhwDv8e3D1O-lebb,I picked this tablet up for a 5 year old grandchild as a way to learn how to use a tablet works fine .,4.0,Recogí esta tableta para un nieto de 5 años como una forma de aprender a usar una tableta que funciona bien.
701,AVqkIhwDv8e3D1O-lebb,Tablet is working good for what we wanted it to do.,4.0,La tableta funciona bien para lo que queríamos que hiciera.
702,AVphgVaX1cnluZ0-DR74,"Who would have thought you could get a tablet for $50? It's fast, fits the hand well, and is perfect for traveling.",4.0,"¿Quién hubiera pensado que podrías conseguir una tableta por $50? Es rápido, se adapta bien a la mano y es perfecto para viajar."
703,AVpjEN4jLJeJML43rpUe,i mainly purchased this so my child can have access to amazon undergrond to get free apps. he normally uses an ipad . i can tell this is slower but i was not looking for ipad quality. it gets the job done,4.0,"Principalmente compré esto para que mi hijo pueda tener acceso a Amazon Undergrond para obtener aplicaciones gratuitas. normalmente usa un ipad. Puedo decir que esto es más lento, pero no estaba buscando la calidad de ipad. hace el trabajo"
704,AV1YE_muvKc47QAVgpwE,"Not a 5 star. Has a few problems with remote not staying paired, low storage (upgradeable), buffering issues at times but overall not the worst thing out there.",4.0,"No es un 5 estrellas. Tiene algunos problemas con el control remoto que no permanece emparejado, almacenamiento bajo (actualizable), problemas de almacenamiento en búfer a veces, pero en general no es lo peor que existe."
705,AVphgVaX1cnluZ0-DR74,"Amazon fire 7"" is amazing table for price and great future in this product.I proud for this product.",4.0,"Amazon fire 7"" es una mesa increíble por el precio y un gran futuro en este producto. Estoy orgulloso de este producto."
706,AVphgVaX1cnluZ0-DR74,"Easy to set up, easy to use. Good for throwing in your bag and having access to books all of the time",4.0,"Fácil de configurar, fácil de usar. Bueno para tirar tu bolso y tener acceso a libros todo el tiempo."
707,AV1YE_muvKc47QAVgpwE,You are streaming over the net so occasionally this will cause some inconvenience but all in all 98% of the time you can utilize this device just as if you had cable or satellite. Time to cut the cord and stopping paying these outlandish supped up prices.,4.0,"Está transmitiendo a través de la red, por lo que ocasionalmente esto causará algunos inconvenientes, pero en general, el 98% del tiempo puede utilizar este dispositivo como si tuviera cable o satélite. Es hora de cortar el cordón y dejar de pagar estos extravagantes precios aumentados."
708,AVphgVaX1cnluZ0-DR74,"I bought this for my daughter for her 16th birthday and she likes it to ware her mind down at night. She made the comment that it great with the exception that its a bit slow, other than that it suits her needs.",4.0,"Compré esto para mi hija por su cumpleaños número 16 y le gusta que se distraiga por la noche. Hizo el comentario de que es genial con la excepción de que es un poco lento, aparte de que se adapta a sus necesidades."
709,AVphgVaX1cnluZ0-DR74,"Great tablet but low internal storage and does not allow for much ""customization"" of the home screen and other screens.",4.0,"Gran tableta pero poco almacenamiento interno y no permite mucha ""personalización"" de la pantalla de inicio y otras pantallas."
710,AV1YE_muvKc47QAVgpwE,"Great apps!, Works great playing amazon movies! Very happy!",4.0,¡Excelentes aplicaciones! ¡Funciona muy bien al reproducir películas de Amazon! ¡Muy feliz!
711,AV1YE_muvKc47QAVgpwE,The set up was quick and simple. The voice commands work well.,4.0,La configuración fue rápida y sencilla. Los comandos de voz funcionan bien.
712,AV1YnRtnglJLPUi8IJmV,"The Kindle Paperwhite does the job it is supposed to do, but noticeably slower than the methods I have used previously (iPad, computer, phone). I think Amazon needs to bump up the processing power of this device to compete with other tablets and devices. I would recommend this to a friend, but with some reservation.",4.0,"Kindle Paperwhite hace el trabajo que se supone que debe hacer, pero notablemente más lento que los métodos que he usado anteriormente (iPad, computadora, teléfono). Creo que Amazon necesita aumentar la potencia de procesamiento de este dispositivo para competir con otras tabletas y dispositivos. Se lo recomendaría a un amigo, pero con algunas reservas."
713,AVpfpK8KLJeJML43BCuD,I really liked this tablet. Got it for my nephew who just turned 4. Has many built in kid rated apps which keeps him entertained. The bumper is a bonus in case he drops it too. What I also like is that it had another mode to switch to in case an adult wanted to use it too.,4.0,Me gustó mucho esta tableta. Se lo compré a mi sobrino que acaba de cumplir 4 años. Tiene muchas aplicaciones integradas clasificadas para niños que lo mantienen entretenido. El parachoques es una ventaja en caso de que también se le caiga. Lo que también me gusta es que tenía otro modo para cambiar en caso de que un adulto quisiera usarlo también.
714,AVqkIhwDv8e3D1O-lebb,"For the price you can't beat this tablet for kids. I'm not a fan of Amazon's super restricted App Store, but the device itself is very good. I love the curfew feature. You can set up times that a child can or can't access the tablet without your permission.",4.0,"Por el precio, no se puede superar esta tableta para niños. No soy fanático de la tienda de aplicaciones súper restringida de Amazon, pero el dispositivo en sí es muy bueno. Me encanta la función de toque de queda. Puede configurar horarios en los que un niño puede o no acceder a la tableta sin su permiso."
715,AVphgVaX1cnluZ0-DR74,"Purchased this for my Mom who had never had a tablet/smartphone, etc. She was able to figure it out quickly and the price was right. Works great for her.",4.0,"Compré esto para mi mamá que nunca había tenido una tableta/teléfono inteligente, etc. Pudo resolverlo rápidamente y el precio era correcto. Funciona muy bien para ella."
716,AVpfl8cLLJeJML43AE3S,The Amazon Echo is a great product. It was easy to set up. The speaker produces excellent sound.,4.0,El Amazon Echo es un gran producto. Fue fácil de configurar. El altavoz produce un sonido excelente.
717,AVphgVaX1cnluZ0-DR74,It's like having the world in the palm of your hand it really is .it does everything you need it to do AND fits in your pockets AND when you hold it the balance is so perfect it's like holding a baby. I highly recommend for the times when your lap top is just too much,4.0,"Es como tener el mundo en la palma de tu mano, realmente lo es. Hace todo lo que necesitas hacer Y cabe en tus bolsillos Y cuando lo sostienes, el equilibrio es tan perfecto que es como sostener a un bebé. Lo recomiendo encarecidamente para los momentos en que su computadora portátil es demasiado"
718,AV1YE_muvKc47QAVgpwE,"Works well, gives a to of additional options for home television entertainment for everyone.",4.0,"Funciona bien, brinda muchas opciones adicionales para el entretenimiento de televisión en el hogar para todos."
719,AVpfpK8KLJeJML43BCuD,"This has been a very nice addition, it allows the whole family to use and enjoy it.",4.0,"Esta ha sido una muy buena adición, permite que toda la familia la use y disfrute."
720,AVpjEN4jLJeJML43rpUe,Easy access to book reader. Love watching my Netflix.Con - Slow getting on Internet.,4.0,Fácil acceso al lector de libros. Me encanta ver mi Netflix.Con: lento para conectarse a Internet.
721,AVphgVaX1cnluZ0-DR74,"The apps for the kids are slow and don't all show up on their home page, But other than that, it's great for the price and to entertain my 2 children.",4.0,"Las aplicaciones para los niños son lentas y no todas aparecen en su página de inicio, pero aparte de eso, es excelente por el precio y para entretener a mis 2 hijos."
722,AVpfpK8KLJeJML43BCuD,"I really like my Tap very much. It great when it's connected. Reads me news, weather, plays music and can purchase items from Amazon That being said, I do have some connectivity problems while on wifi. I don't want to say that it's the taps fault as it may be my wifi. I don't regret my purchase. It has great sounds and recognizes my voice commands well.",4.0,"Realmente me gusta mucho mi Tap. Es genial cuando está conectado. Me lee las noticias, el clima, reproduce música y puede comprar artículos de Amazon Dicho esto, tengo algunos problemas de conectividad mientras uso wifi. No quiero decir que es culpa de los grifos, ya que puede ser mi wifi. No me arrepiento de mi compra. Tiene excelentes sonidos y reconoce bien mis comandos de voz."
723,AVphgVaX1cnluZ0-DR74,"Bought this as a gift for my mother so that she could watch Netflix and hulu while in the hospital. Took her a bit to get used to as she was used to her ipad but overall I like this product. Only drawback is lack of appstore content (namely clash of clans, clash royale, pokemon go, etc)",4.0,"Compré esto como un regalo para mi madre para que pudiera ver Netflix y Hulu mientras estaba en el hospital. Le tomó un poco acostumbrarse ya que estaba acostumbrada a su ipad, pero en general me gusta este producto. El único inconveniente es la falta de contenido de la tienda de aplicaciones (a saber, choque de clanes, choque real, pokemon go, etc.)"
724,AVpfl8cLLJeJML43AE3S,bought both the echo dot and the echo home the tech responds to commands from everyone in the house including the kids but the echo search engine needs a lot of work,4.0,"compró tanto el punto de eco como el hogar de eco, la tecnología responde a los comandos de todos en la casa, incluidos los niños, pero el motor de búsqueda de eco necesita mucho trabajo"
725,AVpfl8cLLJeJML43AE3S,"Although we haven't utilized any of the smart features (we will eventually), do enjoy asking questions and listening to music. Entertaining for the family",4.0,"Aunque no hemos utilizado ninguna de las funciones inteligentes (eventualmente lo haremos), disfruta haciendo preguntas y escuchando música. Entretenimiento para la familia"
726,AVphgVaX1cnluZ0-DR74,This tablet is great for reading. It is also very snappy from app to app.,4.0,Esta tableta es ideal para leer. También es muy ágil de una aplicación a otra.
727,AVphgVaX1cnluZ0-DR74,It is a cheap tablet. It is not for you but a very good option for little kids,4.0,Es una tableta barata. No es para ti pero es una muy buena opción para niños pequeños
728,AVphgVaX1cnluZ0-DR74,"My daughter uses this and loves it. The only complaint she had was she cannot get games from the google store because it will only allow game and app downloads from the Amazon store and Amazon does not have all the games. But as far as working, it does what it is supposed to.",4.0,"Mi hija lo usa y le encanta. La única queja que tuvo fue que no puede obtener juegos de la tienda de Google porque solo permite descargar juegos y aplicaciones de la tienda de Amazon y Amazon no tiene todos los juegos. Pero en cuanto a funcionar, hace lo que se supone que debe hacer."
729,AV1YE_muvKc47QAVgpwE,Great way to watch movies. Able to store pictures. Haven't had much time to explore to much,4.0,Gran manera de ver películas. Capaz de almacenar imágenes. No he tenido mucho tiempo para explorar demasiado
730,AV1YnRtnglJLPUi8IJmV,Very good reading gadget.. delivers all I need. Size and shape good for take anywhere.,4.0,Muy buen aparato de lectura... ofrece todo lo que necesito. Tamaño y forma buenos para llevar a cualquier parte.
731,AVphgVaX1cnluZ0-DR74,Friendly user for kids enjoyed being able to read books.,4.0,El usuario amigable para los niños disfrutó poder leer libros.
732,AVpfl8cLLJeJML43AE3S,"Easy hook up. I keep it in the family area, the grandkids ask Alexa questions and play songs. Fun for everyone.",4.0,"Fácil conexión. Lo mantengo en el área familiar, los nietos le hacen preguntas a Alexa y tocan canciones. Diversión para todos."
733,AVphgVaX1cnluZ0-DR74,"I bought it for x-mas for my 6 years old boy and he loves it. Great quality and AWESOME price, you cannot beat that !!!He uses it for Netflix, games and school...",4.0,"Lo compré para Navidad para mi hijo de 6 años y le encanta. Gran calidad y precio IMPRESIONANTE, ¡no se puede superar eso! Lo usa para Netflix, juegos y la escuela..."
734,AVqVGWQDv8e3D1O-ldFr,"Bought this for my very busy sister of two so she didn't have to lug a laptop around. She loves it - the quality of use (camer, web browsing, speed, etc.) was much more than we expected! Great item!",4.0,"Compré esto para mi muy ocupada hermana de dos para que no tuviera que cargar una computadora portátil. Le encanta: la calidad de uso (cámara, navegación web, velocidad, etc.) fue mucho más de lo que esperábamos. ¡Gran artículo!"
735,AVpf_4sUilAPnD_xlwYV,"Works great as I would expect it too. Only complaint, why is this not just part of the kindle purchase instead of a separate line item.",4.0,"Funciona muy bien como yo lo esperaría también. La única queja, ¿por qué esto no es solo parte de la compra de kindle en lugar de una línea de pedido separada?"
736,AVqkIhwDv8e3D1O-lebb,We've had three of these Kindles. They are well built and you can't get the quality in a tablet from any other manufacturer. Amazon has great support with them.,4.0,Hemos tenido tres de estos Kindles. Están bien construidos y no puedes obtener la calidad en una tableta de ningún otro fabricante. Amazon tiene un gran apoyo con ellos.
737,AVpfl8cLLJeJML43AE3S,"Initially I purchased this solely for the purchase of controlling Lutron lights. However, after being @ a friends house for a BBQ and watching them use this for music, I decided to give it a try to see if it could replace my Sonos.It can't, however, I've found that I'm much more likely to play Spotify through this using voice controls if I'm in and out of a room for a shorter period of time and not near a Sonos to hit play/too busy to pull the phone out for Sonos app. This thing has also become more powerful as more IoT devices and services integrate with Echo or IFTTT. There is a TREMENDOUS amount of potential... give it a try and spend at least a week getting to know Alexa. You won't be sorry.",4.0,"Inicialmente compré esto únicamente para la compra de control de luces Lutron. Sin embargo, después de estar en la casa de un amigo para una barbacoa y verlos usar esto para la música, decidí probarlo para ver si podía reemplazar mi Sonos. Sin embargo, no puedo, descubrí que soy es mucho más probable que reproduzca Spotify a través de este uso de controles de voz si estoy dentro y fuera de una habitación por un período de tiempo más corto y no estoy cerca de un Sonos para presionar play/demasiado ocupado para sacar el teléfono para la aplicación de Sonos. Esta cosa también se ha vuelto más poderosa a medida que más dispositivos y servicios de IoT se integran con Echo o IFTTT. Hay una ENORME cantidad de potencial... pruébalo y dedica al menos una semana a conocer a Alexa. No te arrepentirás."
